Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Lew Anno Suport#Israel #Ukraine 24/2-22,@anno1540,2024-11-20T08:03:30.000Z,True,"""Russia cannot sustain the current pace indefinitely. Putin will likely have to take disruptive and decisive measures, including another forced call-up of the mobilization reserve, to overcome these constraints, which are increasing as the war drags on,"" ISW concluded.",0,0,0,173,[],[],[],https://pbs.twimg.com/profile_images/1774863258375098368/oqVnZ0Os_bigger.jpg,https://x.com/anno1540/status/1859145529537749404,tweet_id:1859145529537749404
Gregory Barton - forswearer of thin potations,@gbmillion,2024-11-20T08:03:26.000Z,False,"Just as you are standing up for a fake genocide - neither heroic or poetic.
No. It is far more heroic to stand up for the correct, legal, definition and standard of genocide rather than spread nonsense about 'genocide against children in Gaza'.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1650460541167742977/qR0-pckY_bigger.jpg,https://x.com/gbmillion/status/1859145516023685579,tweet_id:1859145516023685579
Liz,@jesslinworld,2024-11-20T08:03:26.000Z,False,Forget the plucky fighters of the Battle of Britain. In Gaza these so-called fighter jets are used as bombers. The UK supplies the bomb release mechanism.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1716116659252129792/TVS_jPpH_bigger.png,https://x.com/jesslinworld/status/1859145515167850945,tweet_id:1859145515167850945
Fidel Connolly,@BworsethanT,2024-11-20T08:03:25.000Z,False,"Nazi Israel has been bombing Syria for a decade so YEAH they’re involved, colonizer ",0,0,0,8,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1814103136698568704/NB0pUGE2_bigger.jpg,https://x.com/BworsethanT/status/1859145510201840040,tweet_id:1859145510201840040
Peter,@Peter32969123,2024-11-20T08:03:23.000Z,False,"Candace, you don’t need to wait 3 years for the Trump administration to change their mind on Israel. It will never happen. You should get out of the closed and join the Democrats. You a Rino anyway.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1754680594179526656/nGPKThgq_bigger.jpg,https://x.com/Peter32969123/status/1859145502110974280,tweet_id:1859145502110974280
Lew Anno Suport#Israel #Ukraine 24/2-22,@anno1540,2024-11-20T08:03:23.000Z,True,"8/8
After all, the limitations in manpower and material resources of the Russian military will become even more noticeable if Russia tries to maintain the current pace of the offensive, and if Putin continues to refuse to announce mobilization, given the growing disillusionment",0,0,0,162,[],[],[],https://pbs.twimg.com/profile_images/1774863258375098368/oqVnZ0Os_bigger.jpg,https://x.com/anno1540/status/1859145501599277456,tweet_id:1859145501599277456
Voices For Gaza,@voicesforgaza1,2024-11-20T08:03:21.000Z,False,From Tents to Homes: Our Journey for Safety#VolunteeringJourney #SafeHaven #CzechRepublic #IncredibleStories #HousingDreams #CommunitySupport #HopeAndHealing #HumanExperience #Resilience #LifeChanging,0,0,0,1,"['#VolunteeringJourney', '#SafeHaven', '#CzechRepublic', '#IncredibleStories', '#HousingDreams', '#CommunitySupport', '#HopeAndHealing', '#HumanExperience', '#Resilience', '#LifeChanging']",[],[],https://pbs.twimg.com/profile_images/1804482129822433280/i4MKrYH6_bigger.jpg,https://x.com/voicesforgaza1/status/1859145495152664905,tweet_id:1859145495152664905
CYNN,@CYNN_Official,2024-11-20T08:03:21.000Z,True,"An Israeli reserves soldier was killed and a senior Israeli officer was seriously wounded during fighting in the northern Gaza Strip on Tuesday, the Israeli military announces.

The slain Israeli soldier is named as Sgt. First Class (res.) Roi Sasson, 21, of the Israeli",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1818874036207697920/abfIEQqN_bigger.jpg,https://x.com/CYNN_Official/status/1859145493575598186,tweet_id:1859145493575598186
Michael Elgort,@just_whatever,2024-11-20T08:03:21.000Z,True,"These are actual Hamas/PIJ members arrested alive on October 7 & 8 when they were perpetrating a carnage in communities in Israel proper

Tim deliberately removed the date from below of the tweet and misrepresents context

So: Noah was right then and Tim is a terrorist apologist",0,0,0,120,[],[],[],https://pbs.twimg.com/profile_images/1482789005305516037/k2GYo7sK_bigger.jpg,https://x.com/just_whatever/status/1859145492623483249,tweet_id:1859145492623483249
ally,@ally92ally92,2024-11-20T08:03:21.000Z,False,They are not hamas supporters.  They want women and children in Palestine to be alive. There is a difference between being Jewish and the government of Israel,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1803301914395774976/1m74jtit_bigger.jpg,https://x.com/ally92ally92/status/1859145491725844722,tweet_id:1859145491725844722
gourmet girl,@stone_bay,2024-11-20T08:03:18.000Z,False,"Bless you, Hossam! Wishing you a speedy recovery. I can see how many people follow your news, worry for you, and care about you and everyone else in Gaza. ",0,0,0,28,[],[],['\\U0001f496'],https://pbs.twimg.com/profile_images/1457614534382870529/0MlNZnbH_bigger.jpg,https://x.com/stone_bay/status/1859145479948231007,tweet_id:1859145479948231007
STE,@STE98985418,2024-11-20T08:03:18.000Z,False,Israel supporters are hypocrites who would defend the racist violent maccabi tel aviv hooligans and complain they were the victims of racist violence.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1644215850734428160/wfh2W-Gy_bigger.jpg,https://x.com/STE98985418/status/1859145478639591585,tweet_id:1859145478639591585
Prashant mishra Hardoi,@PM_HARDOI,2024-11-20T08:03:16.000Z,True,Israel should consider a ceasefire,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1556207757506007045/HDMo7mgr_bigger.jpg,https://x.com/PM_HARDOI/status/1859145472801206613,tweet_id:1859145472801206613
Charbel Hage,@Charbel__H,2024-11-20T08:03:16.000Z,True,"Jews were cleansed from MENA.

If it were not for Israel, Jews today would’ve been the Yazidis of the region. Make no mistake about it.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1729247310784180224/f2TB6Cl4_bigger.jpg,https://x.com/Charbel__H/status/1859145471337378174,tweet_id:1859145471337378174
UCCStaffTogether4Palestine,@UCCStaffT4P,2024-11-20T08:03:15.000Z,True,Israel has given us ample enough evidence to validly apply to  to withdraw from/terminate projects with Israeli partners . #Genocide #GenocideinPalestine #GazaGenocide‌,0,0,0,9,"['#Genocide', '#GenocideinPalestine', '#GazaGenocide\u200c']","['@HorizonEU', '@UCC']",[],https://pbs.twimg.com/profile_images/1843582122251927552/z-dWtcp1_bigger.jpg,https://x.com/UCCStaffT4P/status/1859145467218505782,tweet_id:1859145467218505782
OnunIsrael,@OnunIsrael,2024-11-20T08:03:14.000Z,False,10 reasons why you feel  he is the best...,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1855672960507412480/Sjb0LmvL_bigger.jpg,https://x.com/OnunIsrael/status/1859145464546730402,tweet_id:1859145464546730402
Morad Morad,@MoradMo883399,2024-11-20T08:03:14.000Z,False,"A bereaved mother sends off her slain son, Ali Muhammad Omar, one of the civil defense members, who was killed in an Israeli airstrike in the Al-Sabra neighborhood in Gaza City.https://chuffed.org/project/113038-help-murad-and-his-family-survive-the-war-on-gaza…https://gofund.me/3c531715",0,0,0,7,[],[],"['\\U0001f64f', '\\U0001f494', '\\U0001f349', '\\U0001f447', '\\U0001f6a8', '\\U0001f447']",https://pbs.twimg.com/profile_images/1839354263434313729/PIsZtZLF_bigger.jpg,https://x.com/MoradMo883399/status/1859145462923575519,tweet_id:1859145462923575519
John SmithIsrael must prevail,@Unionbuster,2024-11-20T08:03:14.000Z,True,"Farmer who ‘hates’ James O’Brien in furious clash over inheritance tax protests #LBC #bbcbreakfast #bbcnews #r4today https://msn.com/en-gb/news/uknews/farmer-who-hates-james-o-brien-in-furious-clash-over-inheritance-tax-protests/ar-AA1unWnM?ocid=socialshare… 
Charlie nails it on JOB
“I think you’re a lefty liberal woke idiot.”",0,0,0,30,"['#LBC', '#bbcbreakfast', '#bbcnews', '#r4today']",[],[],https://pbs.twimg.com/profile_images/3780867883/b23e82500bf368d9c2b25459dd01a065_bigger.jpeg,https://x.com/Unionbuster/status/1859145462214729776,tweet_id:1859145462214729776
Lady A,@TruthaddictAA,2024-11-20T08:03:14.000Z,False,Her name was Hind Rajab. She was only 6 years old. Israel killed her entire family. She was the last one alive. Her car had 355 bullet holes. Israel is a terrorist state. The US Govt is supporting terrorism.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1858680430003929088/lhCG647y_bigger.jpg,https://x.com/TruthaddictAA/status/1859145461845610731,tweet_id:1859145461845610731
Save Gaza please,@Cryptastic6S,2024-11-20T08:03:12.000Z,False,Nana makes me think of granma,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1856160248140062720/IssEhh7j_bigger.jpg,https://x.com/Cryptastic6S/status/1859145456862777821,tweet_id:1859145456862777821
Audeo S,@audioshitehawk,2024-11-20T08:03:11.000Z,False,"“A better route for aid was repeatedly proposed, but [the Israelis] have refused all these requests,” the spokesperson said.

UN  officials said the convoy had been instructed by Israel to depart at  short notice through an unfamiliar route from the Kerem Shalom border  crossing.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1852428659539279872/Xh1VvICs_bigger.jpg,https://x.com/audioshitehawk/status/1859145449799549237,tweet_id:1859145449799549237
ICEJ Official,@ICEJofficial,2024-11-20T08:03:10.000Z,False,"Keep Israel in prayers! Join us for daily Prayer Gatherings at 4pm Israel time http://on.icej.org/ICEJGlobalPrayer…(Translation: 中文/Português/español/Français and more)
or give your best gift to help aid projects  http://give.icej.org",0,0,0,3,[],[],"['\\u27a1\\ufe0f', '\\u27a1\\ufe0f']",https://pbs.twimg.com/profile_images/577491265501016064/ohBgIw_3_bigger.png,https://x.com/ICEJofficial/status/1859145447417188570,tweet_id:1859145447417188570
Yorkshire Gal,@MDaimes,2024-11-20T08:03:10.000Z,False,"Global? So why are you continuing to push for further conflict with Ukraine? Why are you denying a genocide is occurring in Gaza and Lebanon
You truly are the most disingenlous PM ever
Country had made a grave error electing you",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1713516334544199680/LmQXgAAN_bigger.jpg,https://x.com/MDaimes/status/1859145446943346771,tweet_id:1859145446943346771
JuniorM,@JuniorM26048432,2024-11-20T08:03:09.000Z,False,"Zionist occupation forces embark on the demolition of the Zahida family home in the Shuafat camp, northeast of occupied Jerusalem.#Gaza #GazaGenocide #Lebanon #Palestine #IsraelisATerorristOrganisation #WestBank",0,0,0,12,"['#Gaza', '#GazaGenocide', '#Lebanon', '#Palestine', '#IsraelisATerorristOrganisation', '#WestBank']",[],[],https://pbs.twimg.com/profile_images/1773821823123099648/ViaI-o5v_bigger.jpg,https://x.com/JuniorM26048432/status/1859145444359639213,tweet_id:1859145444359639213
Thomas Paine Alliance 4 Environment & Equality,@JeffersonianAll,2024-11-20T08:03:08.000Z,True,"#GazaGenocides 
Every day more babies and children blown apart, dying of disease and malnutrition. We are eating popcorn and watching Auschwitz returning - except it is Netanyahu running the death camp of Gaza. I expect 1/3 of the population as of 10/7/2023 will have been",0,0,0,9,['#GazaGenocides'],[],[],https://pbs.twimg.com/profile_images/1501468974185209856/EKPpNEqW_bigger.jpg,https://x.com/JeffersonianAll/status/1859145438949241187,tweet_id:1859145438949241187
Hopeoverfear #FBPE,@Questionthecor1,2024-11-20T08:03:07.000Z,False,"Israel put a 13 year old into a human shield and murdered Palestinian journalists because yhe shoeld was in place.

This is all on Israel.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1846213867174502401/ytuetVAI_bigger.jpg,https://x.com/Questionthecor1/status/1859145434519708046,tweet_id:1859145434519708046
RKM,@rkmtimes,2024-11-20T08:03:06.000Z,True,"BREAKING  Netanyahu's entering in #Gaza Stripe will open all fronts fronts for international community, UN, WHO, and Trump to visit Gaza. #Netanyahu has entered the  announced a $5 million reward for each who release Israeli hostage. #Netanyahu promises to open all",0,0,0,53,"['#Gaza', '#Netanyahu', '#Netanyahu']",[],"['\\U0001f525', '\\U0001f6a8', '\\U0001f6a8', '\\U0001f6a8']",https://pbs.twimg.com/profile_images/1519256326064381952/BQlKq51o_bigger.jpg,https://x.com/rkmtimes/status/1859145430971674708,tweet_id:1859145430971674708
Gerry Cochrane,@gezcochrane,2024-11-20T08:03:06.000Z,True,"Far, far too many posts like this!! Israel deliberately targets women and children. Zionism is the cancer of the planet, and it needs excision as soon as possible!",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1795180157528924160/uQMK01FO_bigger.jpg,https://x.com/gezcochrane/status/1859145430811955400,tweet_id:1859145430811955400
israel napoleon,@dadapluz,2024-11-20T08:03:06.000Z,False,Great project,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1846895922212458496/xe7wPGye_bigger.jpg,https://x.com/dadapluz/status/1859145428811252081,tweet_id:1859145428811252081
Declassified UK,@declassifiedUK,2024-11-20T08:03:05.000Z,True,"UK ambassador to Israel, , says the UK “will be a close ally"" to Israel and ""is prepared to put its own aircraft and its own personnel in harm’s way to defend Israel” if Iran attacks.",0,0,0,554,[],['@simonwaltersuk'],[],https://pbs.twimg.com/profile_images/1523986863832412162/zwktQl7V_bigger.jpg,https://x.com/declassifiedUK/status/1859145426147942857,tweet_id:1859145426147942857
Eric Corijn,@EricCorijn,2024-11-20T08:03:05.000Z,False,"Compare the numbers of civilian deaths in Ucraine and Gaza and you will see that the aim of Netanyahu is destroying a population. Those at Israels side, most of our leaders, are complicit with an horrible massacre. It will be a long road to justice that never will be rendered",0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1211423464625754113/X2T20Z29_bigger.jpg,https://x.com/EricCorijn/status/1859145425292337648,tweet_id:1859145425292337648
م. فايز الفرحان Fayez ALanazi,@fayezalanazi,2024-11-20T08:03:02.000Z,True," Yes Also Jewish community stand with Palestine  ـــــــــــــــــــــــــــــــــــــــــــــــــ
the Jewish community
does it again so proud of youThank youـــــــــــــــــــــــــــــــــــــــــــــــــ
Always remember,
it's",0,0,0,9,[],[],"['\\U0001f449', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\u2705', '\\U0001f44d', '\\U0001f44f', '\\U0001f339', '\\U0001f490', '\\U0001f339']",https://pbs.twimg.com/profile_images/1285601046543454210/i4lCXHm1_bigger.jpg,https://x.com/fayezalanazi/status/1859145415490207989,tweet_id:1859145415490207989
Cpt Tom for VideoPlus & a free Palestine,@TomVideoPlus,2024-11-20T08:03:02.000Z,False,Delicious Spanish ale that.,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1799892658682257408/swzEM7-f_bigger.jpg,https://x.com/TomVideoPlus/status/1859145412050870573,tweet_id:1859145412050870573
BanAllHunting,@Acruelpastime,2024-11-20T08:03:02.000Z,False,"Israel is committing genocide, you are students, therefore  supposedly intelligent enough to see the horror inflicted on Palestine by Israel’s Zionist gvt?",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1565594160194887680/7bFFgQlZ_bigger.jpg,https://x.com/Acruelpastime/status/1859145411899932770,tweet_id:1859145411899932770
Middle East Eye,@MiddleEastEye,2024-11-20T08:03:01.000Z,True," #Israel #Palestine #Lebanon #FranceFrance's foreign minister said on Wednesday that US-led efforts for a truce in Lebanon had created the chance for a lasting ceasefire and he called on both sides to accept a deal on the table.

More here ",0,0,0,626,"['#Israel', '#Palestine', '#Lebanon', '#France']",[],"['\\U0001f534', '\\u2935\\ufe0f']",https://pbs.twimg.com/profile_images/877558885795717120/rcqDFNLd_bigger.jpg,https://x.com/MiddleEastEye/status/1859145411350372741,tweet_id:1859145411350372741
