,Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_tweets
156,Test Tino,@YourSecretPapa,2024-11-20T08:21:07.000Z,False,"How is it secterian to literally point out you khinzirs suck up for alqaeda and Daesh
Then side with nato and when you got shot
YOU LITERALLY WENT TO ISRAEL for treament And they welcomed you becauee you were their asset to disrupt middle east",0,0,0,4,[],[],"['\\U0001f480', '\\U0001f480']",https://pbs.twimg.com/profile_images/1712411653437079552/fueismG6_bigger.jpg,https://x.com/YourSecretPapa/status/1859149963210469735,tweet_id:1859149963210469735,secterian literally point khinzirs suck alqaeda daesh side nato got shot literally went israel treament welcomed becauee asset disrupt middle east
157,Duncan Disorderly,@Dunc_Disorderly,2024-11-20T08:21:06.000Z,False,"I know some Jews who hold the views of original peace loving, non-racist Zionists still exist but they are seen as cranks and traitors by many Jews. Here’s a picture of some at a Palestine Solidarity march in London.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1485690775925145602/e3GN5FnB_bigger.jpg,https://x.com/Dunc_Disorderly/status/1859149959934705665,tweet_id:1859149959934705665,know jew hold view original peace loving zionist still exist seen crank traitor many jew picture palestine solidarity march london
158,LordYounk,@DjoYounk,2024-11-20T08:21:06.000Z,False,Go open dictionnary to Learn what is génocide and go to Israel to open your eyes ,0,0,0,2,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1717793142513004544/vqW_fGoa_bigger.jpg,https://x.com/DjoYounk/status/1859149958789603513,tweet_id:1859149958789603513,go open dictionnary learn génocide go israel open eye
159,Dr.Shula Levin_شوله ليفين ד״ר שולה לוין,@shulalevin,2024-11-20T08:21:04.000Z,False,Any doubts that Qatar is clearly an enemy of Israel???,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1744060773842735104/1AZpdt4x_bigger.jpg,https://x.com/shulalevin/status/1859149951344726222,tweet_id:1859149951344726222,doubt qatar clearly enemy israel
160,The Rt Rev'd Mojito,@childofeternity,2024-11-20T08:21:02.000Z,False,"Nonsense. The ""only honest, proper solution"" is to end Israel's illegal occupation and apartheid. with all the brutal oppression, life-denying repression, dispossession, torture and terrorism such entails.

Your support for genocide is a stain you will never be able to erase.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1767704128543678464/8E3dxHzz_bigger.jpg,https://x.com/childofeternity/status/1859149944159867050,tweet_id:1859149944159867050,nonsense honest proper solution end israel illegal occupation apartheid brutal oppression repression dispossession torture terrorism entail support genocide stain never able erase
161,Support Palestin,@UNSP_en,2024-11-20T08:21:02.000Z,False,"Canadian protesters have staged a sit-in outside the Collins Aerospace factory in Canada, demanding the company stop selling weapons components for military aircraft bound for Israel.#Gaza #Lebanon#Palestine",0,0,0,14,"['#Gaza', '#Lebanon', '#Palestine']",[],['\\U0001f539'],https://pbs.twimg.com/profile_images/1794325806589624320/S4jJsbKS_bigger.jpg,https://x.com/UNSP_en/status/1859149941668491354,tweet_id:1859149941668491354,canadian protester staged outside collins aerospace factory canada demanding company stop selling weapon component military aircraft bound gaza lebanon palestine
162,Meni Even Israel,@MeniEvenIsrael,2024-11-20T08:21:01.000Z,True,"The disparity in global outrage is staggering. A million lives are affected, yet there is not a word on the streets about humanitarian aid or alleged genocide. This is the perfect example of the world’s double standards and duplicity. The silence is as telling as it is appalling.",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1546226595924434948/WUUqggK7_bigger.jpg,https://x.com/MeniEvenIsrael/status/1859149940162707585,tweet_id:1859149940162707585,disparity global outrage staggering million life affected yet word street humanitarian aid alleged genocide perfect example world double standard duplicity silence telling appalling
163,Nobirdih Ere,@beeondtees,2024-11-20T08:21:01.000Z,False,"Isis is israel. 
ISIS = Israeli Secret Intelligence Service",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/588115324131610624/xijSpiEN_bigger.jpg,https://x.com/beeondtees/status/1859149939873640964,tweet_id:1859149939873640964,isi israel isi israeli secret intelligence service
164,MC STEIN,@mc_stein63787,2024-11-20T08:21:00.000Z,False,"Bro, sekkle down 
Do u want to bring more problems to yourself ?
If uo a believer, U know what Joseph's brothers did to him en if U don't know,....then know.
They sold him to Israel as a slave and he didn't die.
U chill ",0,0,0,9,[],[],['\\U0001f60e'],https://pbs.twimg.com/profile_images/1826482951053295616/scfbSChD_bigger.jpg,https://x.com/mc_stein63787/status/1859149936320790854,tweet_id:1859149936320790854,bro sekkle u want bring problem uo believer u know joseph brother en u know know sold israel slave die u chill
165,Repeat Watch,@repeatwatch,2024-11-20T08:21:00.000Z,True,Do israel's bombs differentiate if you're a black or brown Palestinian in Gaza?!,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1351380787740995585/qaa_qaRc_bigger.jpg,https://x.com/repeatwatch/status/1859149936320737481,tweet_id:1859149936320737481,israel bomb differentiate black brown palestinian gaza
166,アニャ,@ania_toblerone,2024-11-20T08:21:00.000Z,False,"You weren’t elected to steal American funds to support foreign countries. This isn’t supposed to be the United States of Israel. You’re a representative for US citizens; how are foreign blood feuds benefiting them?

All foreign agents of the state need to be ejected immediately.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1519484956472676353/Lfhu-J7d_bigger.jpg,https://x.com/ania_toblerone/status/1859149936178459020,tweet_id:1859149936178459020,elected steal american fund support foreign country supposed united state israel representative u citizen foreign blood feud benefiting foreign agent state need ejected immediately
167,Rob,@TheBouchee,2024-11-20T08:20:59.000Z,False,Don't Israel block Western journalists from entering GAZA?,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/TheBouchee/status/1859149930733945288,tweet_id:1859149930733945288,israel block western journalist entering gaza
168,Ayub Dawood,@Aiyub_Dawood,2024-11-20T08:20:58.000Z,False,"Here's the world factbook page on Gaza, point out the info in here if it isn't fake news, faceless, Zionist coward terroristhttps://cia.gov/the-world-factbook/countries/gaza-strip/…",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1703637462592126976/dMKW89DD_bigger.jpg,https://x.com/Aiyub_Dawood/status/1859149926954832045,tweet_id:1859149926954832045,world factbook page gaza point info fake news faceless zionist coward terroristhttps
169,J for joy,@DongHe798795,2024-11-20T08:20:57.000Z,False,First get your number right. Half of the casualties in Gaza were Hamas. 70% of the remaining half ARE NOT WOMEN AND CHILDREN.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1712708194471186432/jcvTlDLv_bigger.png,https://x.com/DongHe798795/status/1859149923981423068,tweet_id:1859149923981423068,first get number right half casualty gaza hamas remaining half woman child
170,100mountains,@100mntz,2024-11-20T08:20:56.000Z,True,"agree i dont generally follow anyone who posts anything about israel or gaza its a banned subject for my mental health. i was already into campaigning about that decades ago but im just not well enough to watch genocide going on, if someone posts pic of some dead person i delete",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1842904103023693824/5k3RwGBD_bigger.jpg,https://x.com/100mntz/status/1859149918817911220,tweet_id:1859149918817911220,agree dont generally follow anyone post anything israel gaza banned subject mental health already campaigning decade ago im well enough watch genocide going someone post pic dead person delete
171,The Truth Is Out,@LotharJung5,2024-11-20T08:20:55.000Z,False,'Tortured and left to die': New details emerge about Israel's murder of prominent Gaza surgeon,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1455814710369128449/HfmelgG-_bigger.jpg,https://x.com/LotharJung5/status/1859149914199982346,tweet_id:1859149914199982346,left die new detail emerge israel murder prominent gaza surgeon
172,mohanad afana,@mohanadafana120,2024-11-20T08:20:54.000Z,False,sorry for commenting here.I am writing to you from Gaza and trying to get my family out of here safely.I hope you can donate and share to help us link in bio,0,0,0,4,[],[],"['\\U0001f339', '\\U0001f979']",https://pbs.twimg.com/profile_images/1855120383210295296/m-A3Wo6__bigger.jpg,https://x.com/mohanadafana120/status/1859149909514940536,tweet_id:1859149909514940536,sorry commenting writing gaza trying get family hope donate share help u link bio
173,Milcotto,@milcotto,2024-11-20T08:20:53.000Z,True,"'Medical sources: 12 martyrs and wounded, including children and women, in an Israeli bombing of a house in Jabalia al-Balad, northern Gaza Strip.'",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1665455410214498311/qy0zEfcE_bigger.png,https://x.com/milcotto/status/1859149903886156213,tweet_id:1859149903886156213,source martyr wounded including child woman israeli bombing house jabalia northern gaza strip
174,Dr. Ziyad Haus (زاد),@dawid_hicks,2024-11-20T08:20:52.000Z,False,"The world disagrees and sees the facts, video. Sorry, Israel lost and is almost over ",0,0,0,2,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1595255803241439232/BzbeVH1d_bigger.jpg,https://x.com/dawid_hicks/status/1859149901147324804,tweet_id:1859149901147324804,world disagrees see fact video sorry israel lost almost
175,Free Bangladesh,@freebangladesh,2024-11-20T08:20:51.000Z,True,"Given the nature of Israel it was clear from the beginning.
How else can almost 97 trucks be stolen in one go.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1822131011016167424/vdO60zKv_bigger.jpg,https://x.com/freebangladesh/status/1859149896114196858,tweet_id:1859149896114196858,given nature israel clear beginning else almost truck stolen one go
176,TALA IN GAZA,@talaInGaza,2024-11-20T08:20:49.000Z,False,"X has limited the reach for my posts. If you see this post, just comment  or even a dot.",0,0,0,6,[],[],"['\\U0001f349', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1846525207118307331/vyQikpg4_bigger.jpg,https://x.com/talaInGaza/status/1859149890758004774,tweet_id:1859149890758004774,x limited reach post see post comment even dot
177,Ruud,@Dutchyguy,2024-11-20T08:20:49.000Z,True,#Israel's deliberate steps to #destroy the #Palestinian #economy.,0,0,0,1,"['#Israel', '#destroy', '#Palestinian', '#economy']",[],[],https://pbs.twimg.com/profile_images/1145414096/foto_Ruud_bigger.jpg,https://x.com/Dutchyguy/status/1859149889029939366,tweet_id:1859149889029939366,israel deliberate step destroy palestinian economy
178,Clauda Tanios,@ClaudaTanios,2024-11-20T08:20:49.000Z,False,"Medics said 12 people were killed earlier on Wednesday in an Israeli strike on a house in northern Gaza. Another man was killed in tank shelling nearby, they said. In Gaza City, the Palestinian civil emergency said an Israeli strike targeted their team, killing one staff.",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/611645578393432064/Mc6AvLG3_bigger.jpg,https://x.com/ClaudaTanios/status/1859149887582973984,tweet_id:1859149887582973984,medic said people killed earlier wednesday israeli strike house northern gaza another man killed tank shelling nearby said gaza city palestinian civil emergency said israeli strike targeted team killing one staff
179,billy roberts,@billyro40214274,2024-11-20T08:20:48.000Z,False,the legend Golda Mier. Israel's Mrs Thatcher.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1583125968520192002/oyxg9z5g_bigger.png,https://x.com/billyro40214274/status/1859149884353282169,tweet_id:1859149884353282169,legend golda mier israel mr thatcher
180,Raj Kapoor,@rajk1000,2024-11-20T08:20:47.000Z,False,"I’ve been calling him Kier STARVER for a while, as he supported the starvation and genocide of the children and civillians in Gaza by Israel.
He is a very sneaky wretch of a puppet, either paid by or blackmailed by his puppeteers",0,0,0,6,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/rajk1000/status/1859149881388265886,tweet_id:1859149881388265886,calling kier starver supported starvation genocide child civillians gaza israel sneaky wretch puppet either paid blackmailed puppeteer
181,longitude 0,@longitude0,2024-11-20T08:20:46.000Z,True,"#JournalistsAreNotATarget  

""Journalist Hossam Shabat was injured when the Israeli occupation targeted the operation to retrieve the wounded from a house in the Sabra neighborhood, south of Gaza City.""

F*ck Israel from here to eternity.  #BDS  #BDS  #BDS",0,0,0,16,"['#JournalistsAreNotATarget', '#BDS', '#BDS', '#BDS']",[],[],https://pbs.twimg.com/profile_images/504286830905139200/5PIGEPjP_bigger.png,https://x.com/longitude0/status/1859149877952815442,tweet_id:1859149877952815442,journalistsarenotatarget journalist hossam shabat injured israeli occupation targeted operation retrieve wounded house sabra neighborhood south gaza city f ck israel eternity bd bd bd
182,Saul Staniforth,@SaulStaniforth,2024-11-20T08:20:42.000Z,False,. reports that overnight Israel attacked a Lebanese army position in Lebanon and an army convoy.,0,0,0,237,[],['@ZeinakhodrAljaz'],[],https://pbs.twimg.com/profile_images/1274781481748107267/4S9A_4E6_bigger.jpg,https://x.com/SaulStaniforth/status/1859149860110291140,tweet_id:1859149860110291140,report overnight israel attacked lebanese army position lebanon army convoy
183,Uganda Network of Young People Living with HIV,@UNYPA1,2024-11-20T08:20:39.000Z,False,"Thank you for your kind words . 

Indeed, Israel was a beacon of hope and inspiration to many young people. 

His legacy will continue to inspire us. 

May his soul rest in eternal peace. ",0,0,0,10,[],['@KatsFaisal'],['\\U0001f64f\\U0001f3fc'],https://pbs.twimg.com/profile_images/1767869730067542018/VPBDaQQl_bigger.jpg,https://x.com/UNYPA1/status/1859149847720288441,tweet_id:1859149847720288441,thank kind word indeed israel beacon hope inspiration many young people legacy continue inspire u may soul rest eternal peace
184,Mogambo - Free Palestine,@labibaariz,2024-11-20T08:20:39.000Z,False,"Bro you are talking about BTC only.

How about Alt Coin those are not yet move how do you see that. (Not in an arrogant sense) general question. ",0,0,0,5,[],[],['\\U0001f64b\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1457116626520788993/MmAUkSJw_bigger.jpg,https://x.com/labibaariz/status/1859149847342764061,tweet_id:1859149847342764061,bro talking btc alt coin yet move see arrogant sense general question
